,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
391,bring me the horizon,sempiternal (expanded edition),9,1fuacp7xp697l6ry01oo4d,antivist,spotify:track:1fuacp7xp697l6ry01oo4d,2.01e-05,0.494,0.99,0.0,0.127,-2.28,0.176,136.995,0.283,54
392,bring me the horizon,sempiternal (expanded edition),10,0jeqhhjtqhbymkunyac28y,crooked young,spotify:track:0jeqhhjtqhbymkunyac28y,0.00124,0.428,0.986,6.41e-05,0.515,-1.759,0.151,138.038,0.25,51
393,bring me the horizon,sempiternal (expanded edition),11,6kuudud50kadw1hmsgot6x,hospital for souls,spotify:track:6kuudud50kadw1hmsgot6x,0.00284,0.221,0.773,0.0057,0.0816,-5.654,0.0604,132.737,0.0768,55
394,bring me the horizon,sempiternal (expanded edition),12,38nxh8wqik5txwu0wwichn,join the club,spotify:track:38nxh8wqik5txwu0wwichn,0.000187,0.355,0.877,6.4e-06,0.75,-3.158,0.0985,144.11,0.325,48
395,bring me the horizon,sempiternal (expanded edition),13,4fyhubvivfeeohfdtifmbf,deathbeds,spotify:track:4fyhubvivfeeohfdtifmbf,0.517,0.26,0.731,0.179,0.106,-5.946,0.0545,160.396,0.152,53
396,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),1,4miv2ls0r0f6rk7irr5nq3,crucify me (feat. lights),spotify:track:4miv2ls0r0f6rk7irr5nq3,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,0
397,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),2,7o4v4k2p4ywekeyrxy1mae,anthem,spotify:track:7o4v4k2p4ywekeyrxy1mae,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,0
398,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),3,5nh1rgebjwv7ac68swwjpc,it never ends,spotify:track:5nh1rgebjwv7ac68swwjpc,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,0
399,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),4,1mxknneyvmzjrq3rp7ua9x,fuck (feat. josh franceschi),spotify:track:1mxknneyvmzjrq3rp7ua9x,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,0
400,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),5,7mj8nhpcwsdus4twph861n,don't go (feat. lights),spotify:track:7mj8nhpcwsdus4twph861n,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,0
401,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),6,77qpy1lrthrippgmdzol8e,home sweet hole,spotify:track:77qpy1lrthrippgmdzol8e,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,0
402,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),7,7oyzjmgdoekfvk4wbocqyw,alligator blood,spotify:track:7oyzjmgdoekfvk4wbocqyw,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,0
403,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),8,2skorrvfmfu31fsgrxxc7y,visions,spotify:track:2skorrvfmfu31fsgrxxc7y,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,0
404,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),9,0jmavuo55tdveumhlzzju6,blacklist,spotify:track:0jmavuo55tdveumhlzzju6,0.000124,0.381,0.912,0.000375,0.13,-5.372,0.159,139.932,0.201,0
405,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),10,5eut0zn5mazfcztifsuzed,memorial,spotify:track:5eut0zn5mazfcztifsuzed,0.858,0.169,0.0451,0.933,0.111,-22.52,0.0414,129.287,0.0359,0
406,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),11,2f83tsqzz1xkhac78wgqnj,blessed with a curse,spotify:track:2f83tsqzz1xkhac78wgqnj,0.0135,0.324,0.685,0.00128,0.514,-7.206,0.0941,130.034,0.0809,0
407,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret (deluxe edition),12,6dzulr3iwnpzjkwqwvmrqd,the fox and the wolf (feat. josh scogin),spotify:track:6dzulr3iwnpzjkwqwvmrqd,0.000407,0.151,0.896,1.96e-05,0.736,-4.677,0.0798,151.683,0.203,0
408,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,5cxbud7sbikzebxegymijz,crucify me (feat. lights),spotify:track:5cxbud7sbikzebxegymijz,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,0
409,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,7bnfocktcpyf3pdcvygy3n,anthem,spotify:track:7bnfocktcpyf3pdcvygy3n,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,0
410,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,5n7e9kjvy2zieggi4kahv2,it never ends,spotify:track:5n7e9kjvy2zieggi4kahv2,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,0
411,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,5nejxqhx1vlmzc5amu6ygv,fuck (feat. josh franceschi),spotify:track:5nejxqhx1vlmzc5amu6ygv,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,0
412,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,3ilzzijia3gmujexouqcso,don't go (feat. lights),spotify:track:3ilzzijia3gmujexouqcso,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,0
413,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,0pswmkl7lhajzo3orisexk,home sweet hole,spotify:track:0pswmkl7lhajzo3orisexk,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,0
414,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,110oinw9w6acwtokb8ifq6,alligator blood,spotify:track:110oinw9w6acwtokb8ifq6,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,0
415,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,4z9fv9samdatpkj7hkhlgy,visions,spotify:track:4z9fv9samdatpkj7hkhlgy,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,0
416,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,9,1vgfty6nkyg2ew4vpy7cbq,blacklist,spotify:track:1vgfty6nkyg2ew4vpy7cbq,0.000124,0.381,0.912,0.000375,0.13,-5.372,0.159,139.932,0.201,0
417,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,10,2vkif4102pwgajxbzkkabd,memorial,spotify:track:2vkif4102pwgajxbzkkabd,0.858,0.169,0.0451,0.933,0.111,-22.52,0.0414,129.287,0.0359,0
418,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,11,0egdgmacwib6zuxpwlrgv6,blessed with a curse,spotify:track:0egdgmacwib6zuxpwlrgv6,0.0135,0.324,0.685,0.00128,0.514,-7.206,0.0941,130.034,0.0809,0
419,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,12,02j5a9zzjqyfi1gafqd1ur,the fox and the wolf (feat. josh scogin),spotify:track:02j5a9zzjqyfi1gafqd1ur,0.000407,0.151,0.896,1.96e-05,0.736,-4.677,0.0798,151.683,0.203,0
420,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,2wibhtduh985caq9y1ryav,crucify me,spotify:track:2wibhtduh985caq9y1ryav,0.000448,0.343,0.909,0.00404,0.106,-6.158,0.144,102.514,0.0402,48
421,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,2q95lca4r9dlznjl9i9ftl,anthem,spotify:track:2q95lca4r9dlznjl9i9ftl,0.00246,0.301,0.906,1.78e-05,0.715,-6.425,0.192,109.554,0.0368,40
422,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,0zxzsjmmylgjrv1xlwlias,it never ends,spotify:track:0zxzsjmmylgjrv1xlwlias,0.000103,0.382,0.943,0.00011,0.396,-5.434,0.0872,105.032,0.128,50
423,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,1nzuzuuufxwdrxdz3vogkn,fuck,spotify:track:1nzuzuuufxwdrxdz3vogkn,0.00383,0.221,0.903,0.000328,0.431,-6.275,0.184,123.582,0.0395,42
424,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,4dposudioasxice1srujzf,don't go,spotify:track:4dposudioasxice1srujzf,0.0914,0.415,0.806,5.47e-05,0.0681,-7.585,0.0771,130.057,0.0931,48
425,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,6lfnfonvf68hnlafpdz6fs,home sweet hole,spotify:track:6lfnfonvf68hnlafpdz6fs,0.000942,0.42,0.925,3.01e-06,0.262,-5.665,0.113,102.543,0.125,38
426,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,1jx2zmyvcxm0cfqoysoc8r,alligator blood,spotify:track:1jx2zmyvcxm0cfqoysoc8r,0.000243,0.15,0.949,1.91e-06,0.148,-4.614,0.113,102.379,0.0397,46
427,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,3kz5l8lb5gxfq7vpp1lywo,visions,spotify:track:3kz5l8lb5gxfq7vpp1lywo,0.000223,0.307,0.946,0.0,0.306,-4.592,0.0888,109.924,0.067,40
428,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,9,1hzcd1nqepw01gpexwvpv7,blacklist,spotify:track:1hzcd1nqepw01gpexwvpv7,0.000109,0.39,0.915,0.00039,0.144,-5.386,0.16,140.022,0.212,38
429,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,10,2vserauxhrftlvr5zp1fke,memorial,spotify:track:2vserauxhrftlvr5zp1fke,0.884,0.169,0.0402,0.906,0.115,-22.564,0.0407,129.748,0.0364,37
430,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,11,2zbshzbhygozcphhuoqjqf,blessed with a curse,spotify:track:2zbshzbhygozcphhuoqjqf,0.0131,0.323,0.697,0.00376,0.52,-7.23,0.0965,130.019,0.0756,47
431,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,12,6bdiq7sjxi5a6q6lhob65c,the fox and the wolf,spotify:track:6bdiq7sjxi5a6q6lhob65c,0.000359,0.15,0.903,2.29e-05,0.74,-4.633,0.074,151.773,0.202,36
432,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,1auojliklobvob2kss3hwy,crucify me (feat. lights),spotify:track:1auojliklobvob2kss3hwy,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,39
433,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,2o9ftb6gwpbwyzdugndqsb,anthem,spotify:track:2o9ftb6gwpbwyzdugndqsb,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,35
434,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,66kcpnksr29xblebeukuiv,it never ends,spotify:track:66kcpnksr29xblebeukuiv,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,47
435,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,4dyxwxlfrum6flweruonil,fuck (feat. josh franceschi),spotify:track:4dyxwxlfrum6flweruonil,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,36
436,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,6e9ewc9dkbwakfrpr3nw0u,don't go (feat. lights),spotify:track:6e9ewc9dkbwakfrpr3nw0u,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,38
437,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,3kdddhiethbrndiirzq3kl,home sweet hole,spotify:track:3kdddhiethbrndiirzq3kl,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,32
438,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,2jzmxlmkmtw02uptqebzdu,alligator blood,spotify:track:2jzmxlmkmtw02uptqebzdu,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,43
439,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,2tg6fucxh4cg8p3ya19ht8,visions,spotify:track:2tg6fucxh4cg8p3ya19ht8,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,33
440,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,9,1x8cidchhvb9k11ayngv1d,blacklist,spotify:track:1x8cidchhvb9k11ayngv1d,0.000124,0.381,0.912,0.000375,0.13,-5.372,0.159,139.932,0.201,31
441,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,10,771v2ttn0u0biuyvfbk3uu,memorial,spotify:track:771v2ttn0u0biuyvfbk3uu,0.858,0.169,0.0451,0.933,0.111,-22.52,0.0414,129.287,0.0359,29
442,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,11,09r7idxjd07nbrllmophxe,blessed with a curse,spotify:track:09r7idxjd07nbrllmophxe,0.0135,0.324,0.685,0.00128,0.514,-7.206,0.0941,130.034,0.0809,45
443,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,12,6bxkzrdlzxxfu87if4c121,the fox and the wolf (feat. josh scogin),spotify:track:6bxkzrdlzxxfu87if4c121,0.000407,0.151,0.896,1.96e-05,0.736,-4.677,0.0798,151.683,0.203,29
444,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,3i0slafselwfkrtgkxmrcc,crucify me (feat. lights),spotify:track:3i0slafselwfkrtgkxmrcc,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,47
445,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,6xdytobqwslbw9lfnhhbv1,anthem,spotify:track:6xdytobqwslbw9lfnhhbv1,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,38
446,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,6yxwzadml0myrurctw038w,it never ends,spotify:track:6yxwzadml0myrurctw038w,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,47
447,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,5psmxumnf2a9wkzhjj20sa,fuck (feat. josh franceschi),spotify:track:5psmxumnf2a9wkzhjj20sa,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,39
448,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,7woinrhcriwaxdzvq7ouvn,don't go (feat. lights),spotify:track:7woinrhcriwaxdzvq7ouvn,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,47
449,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,6mnzpcf9y79w7c2nkqbvyj,home sweet hole,spotify:track:6mnzpcf9y79w7c2nkqbvyj,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,35
450,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,1ddn2rhzfzukman0qoo4lm,alligator blood,spotify:track:1ddn2rhzfzukman0qoo4lm,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,40
451,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,1kbfmikdvbcjxotv9swa8m,visions,spotify:track:1kbfmikdvbcjxotv9swa8m,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,37
452,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,9,2mcy8a2txhkr9etqlww9cp,blacklist,spotify:track:2mcy8a2txhkr9etqlww9cp,0.000124,0.381,0.912,0.000375,0.13,-5.372,0.159,139.932,0.201,35
453,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,10,6ngdv60nuwt0r4flffkdb1,memorial,spotify:track:6ngdv60nuwt0r4flffkdb1,0.858,0.169,0.0451,0.933,0.111,-22.52,0.0414,129.287,0.0359,33
454,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,11,0gbyqlmzu41qbtumh5tp8r,blessed with a curse,spotify:track:0gbyqlmzu41qbtumh5tp8r,0.0135,0.324,0.685,0.00128,0.514,-7.206,0.0941,130.034,0.0809,42
455,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,12,2ezeqnvknkivktfyw5xmfr,the fox and the wolf (feat. josh scogin),spotify:track:2ezeqnvknkivktfyw5xmfr,0.000407,0.151,0.896,1.96e-05,0.736,-4.677,0.0798,151.683,0.203,33
456,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,74t6njgg3ex0j0tkovrcy0,crucify me (feat. lights),spotify:track:74t6njgg3ex0j0tkovrcy0,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,0
457,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,76mufh2cfoyrgt34lnbzel,anthem,spotify:track:76mufh2cfoyrgt34lnbzel,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,0
458,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,3yhizrb3hvla8y2oo3nloy,it never ends,spotify:track:3yhizrb3hvla8y2oo3nloy,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,0
459,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,1d8a5sveuwkzdnh9u0ikpn,fuck (feat. josh franceschi),spotify:track:1d8a5sveuwkzdnh9u0ikpn,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,0
460,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,5rgklhk3knbannsuxy64iy,don't go (feat. lights),spotify:track:5rgklhk3knbannsuxy64iy,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,0
461,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,25hjynirubm6omahfua25y,home sweet hole,spotify:track:25hjynirubm6omahfua25y,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,0
462,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,6n3zon9aebtfxcz2dh1ztz,alligator blood,spotify:track:6n3zon9aebtfxcz2dh1ztz,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,0
463,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,6cckrs52srxah3lsebrmzr,visions,spotify:track:6cckrs52srxah3lsebrmzr,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,0
464,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,9,2de0amo1h5toswzmtqyv1h,blacklist,spotify:track:2de0amo1h5toswzmtqyv1h,0.000124,0.381,0.912,0.000375,0.13,-5.372,0.159,139.932,0.201,0
465,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,10,6okqeu20nvme5jjewowtjm,memorial,spotify:track:6okqeu20nvme5jjewowtjm,0.858,0.169,0.0451,0.933,0.111,-22.52,0.0414,129.287,0.0359,0
466,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,11,1xtrn21pviz2o2yde2rinl,blessed with a curse,spotify:track:1xtrn21pviz2o2yde2rinl,0.0135,0.324,0.685,0.00128,0.514,-7.206,0.0941,130.034,0.0809,0
467,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,12,6zc4lklsv3c9pipqnnrx5j,the fox and the wolf (feat. josh scogin),spotify:track:6zc4lklsv3c9pipqnnrx5j,0.000407,0.151,0.896,1.96e-05,0.736,-4.677,0.0798,151.683,0.203,0
468,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,13,4nca2gwvgvzopsu4yehwpm,it never ends (borgore remix),spotify:track:4nca2gwvgvzopsu4yehwpm,0.000572,0.6,0.72,0.000186,0.0834,-7.334,0.035,87.518,0.258,0
469,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,1,2ydtu2sbseukdo2kiycrdf,crucify me (feat. lights),spotify:track:2ydtu2sbseukdo2kiycrdf,0.000507,0.153,0.898,0.00446,0.106,-6.145,0.168,101.029,0.0435,0
470,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,2,6j8uzcsd6a7ibojvyxc2wu,anthem,spotify:track:6j8uzcsd6a7ibojvyxc2wu,0.00196,0.196,0.907,2.23e-05,0.686,-6.466,0.183,108.533,0.0371,0
471,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,3,7dezeouvp30lgxwieu9seg,it never ends,spotify:track:7dezeouvp30lgxwieu9seg,9.87e-05,0.395,0.949,0.00026,0.38,-5.443,0.0907,105.046,0.135,0
472,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,4,7w5gtr6ginw1rse3fyvkgh,fuck (feat. josh franceschi),spotify:track:7w5gtr6ginw1rse3fyvkgh,0.00529,0.206,0.905,0.00142,0.432,-6.282,0.184,123.154,0.0517,0
473,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,5,4ceydphnyiyjjmfhk1laxp,don't go (feat. lights),spotify:track:4ceydphnyiyjjmfhk1laxp,0.0943,0.414,0.786,8.77e-05,0.0688,-7.62,0.0715,130.034,0.0892,0
474,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,6,3yhvdzge7bjd2mb90rdu1f,home sweet hole,spotify:track:3yhvdzge7bjd2mb90rdu1f,0.000962,0.408,0.92,4.09e-06,0.207,-5.696,0.101,102.579,0.122,0
475,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,7,2fxedgsnxtkz6y9pgedwti,alligator blood,spotify:track:2fxedgsnxtkz6y9pgedwti,0.00038,0.15,0.96,1.19e-06,0.142,-4.648,0.112,102.656,0.0477,0
476,bring me the horizon,there is a hell believe me i've seen it. there is a heaven let's keep it a secret,8,1xehik5tml6wcnkjolgu8m,visions,spotify:track:1xehik5tml6wcnkjolgu8m,0.000321,0.326,0.94,0.0,0.2,-4.58,0.0866,109.976,0.0635,0
